subject,trial_index,trialIndex,sentence,image,trialType,isMatch,rt_sent,rt_img,hit,list,time_elapsed,correct_response,response
cxxat1fj,129,1,"<div style=""font-size: 30px;"">There was corn in the field.</div>","<img src=""Images/cornpieces.jpg""/>",experimental,n,862,836,true,list_2,223372,y,y
cxxat1fj,132,36,"<div style=""font-size: 30px;"">There was an airplane in the sky.</div>","<img src=""Images/airplanewheels.jpg""/>",experimental,n,1159,688,true,list_2,225991,y,y
cxxat1fj,135,66,"<div style=""font-size: 30px;"">There was a pen in her satchel.</div>","<img src=""Images/dice.jpg""/>",filler,,1536,572,true,list_2,228875,n,n
cxxat1fj,138,56,"<div style=""font-size: 30px;"">There was soap in the bath.</div>","<img src=""Images/soaplather.jpg""/>",experimental,y,1177,1332,true,list_2,232149,y,y
cxxat1fj,141,39,"<div style=""font-size: 30px;"">There was banana on the pancake.</div>","<img src=""Images/banana.jpg""/>",experimental,n,1180,558,true,list_2,234654,y,y
cxxat1fj,144,28,"<div style=""font-size: 30px;"">There was an avocado in the dish.</div>","<img src=""Images/avocadosliced.jpg""/>",experimental,y,1060,647,true,list_2,237120,y,y
cxxat1fj,147,27,"<div style=""font-size: 30px;"">There was an eagle in the sky.</div>","<img src=""Images/eaglesky.jpg""/>",experimental,y,1026,583,true,list_2,239490,y,y
cxxat1fj,150,21,"<div style=""font-size: 30px;"">There was a lime in the Corona bottle.</div>","<img src=""Images/limewedge.jpg""/>",experimental,y,1768,669,true,list_2,242697,y,y
cxxat1fj,153,117,"<div style=""font-size: 30px;"">There was a pitcher in the bar.</div>","<img src=""Images/spraycan.jpg""/>",filler,,922,895,true,list_2,245285,n,n
cxxat1fj,156,105,"<div style=""font-size: 30px;"">There was a whistle in the gym.</div>","<img src=""Images/safetypin.jpg""/>",filler,,918,738,true,list_2,247698,n,n
cxxat1fj,159,81,"<div style=""font-size: 30px;"">There was a mannequin in the shop.</div>","<img src=""Images/axe.jpg""/>",filler,,1023,662,true,list_2,250153,n,n
cxxat1fj,162,110,"<div style=""font-size: 30px;"">There was a kettle in the kitchen.</div>","<img src=""Images/measuringtape.jpg""/>",filler,,985,599,true,list_2,252498,n,n
cxxat1fj,165,49,"<div style=""font-size: 30px;"">There was an apple in the bowl.</div>","<img src=""Images/apple.jpg""/>",experimental,y,1144,528,true,list_2,254936,y,y
cxxat1fj,168,44,"<div style=""font-size: 30px;"">There was a cigarette in the ashtray.</div>","<img src=""Images/cigarette.jpg""/>",experimental,n,1189,940,true,list_2,257821,y,y
cxxat1fj,171,68,"<div style=""font-size: 30px;"">There was a tent in the shadow.</div>","<img src=""Images/peanut.jpg""/>",filler,,900,675,true,list_2,260165,n,n
cxxat1fj,174,10,"<div style=""font-size: 30px;"">There was a mushroom in the forest.</div>","<img src=""Images/mushroomsliced.jpg""/>",experimental,n,955,997,true,list_2,262885,y,y
cxxat1fj,177,47,"<div style=""font-size: 30px;"">There was a horse in the stable.</div>","<img src=""Images/horse.jpg""/>",experimental,y,841,641,true,list_2,265146,y,y
cxxat1fj,180,52,"<div style=""font-size: 30px;"">There was a map on the wall.</div>","<img src=""Images/mapwall.jpg""/>",experimental,y,830,646,true,list_2,267385,y,y
cxxat1fj,183,60,"<div style=""font-size: 30px;"">There was a frog in the pool.</div>","<img src=""Images/frogswim.jpg""/>",experimental,y,707,682,true,list_2,269546,y,y
cxxat1fj,186,88,"<div style=""font-size: 30px;"">There was a pot on the stove.</div>","<img src=""Images/rose.jpg""/>",filler,,955,953,true,list_2,272219,n,n
cxxat1fj,189,51,"<div style=""font-size: 30px;"">There was wool in the sweater.</div>","<img src=""Images/woolknit.jpg""/>",experimental,y,1256,776,true,list_2,275027,y,y
cxxat1fj,192,112,"<div style=""font-size: 30px;"">There was a mayonnaise in the sandwich.</div>","<img src=""Images/tweezers.jpg""/>",filler,,1147,596,true,list_2,277542,n,n
cxxat1fj,195,19,"<div style=""font-size: 30px;"">There was a swiss knife in his hand.</div>","<img src=""Images/swissknife.jpg""/>",experimental,y,800,1143,true,list_2,280262,y,y
cxxat1fj,198,93,"<div style=""font-size: 30px;"">There was a goat in the distance.</div>","<img src=""Images/dandelion.jpg""/>",filler,,1185,641,true,list_2,282864,n,n
cxxat1fj,201,31,"<div style=""font-size: 30px;"">There was a balloon in the air.</div>","<img src=""Images/balloondeflated.jpg""/>",experimental,n,915,1043,true,list_2,285593,y,y
cxxat1fj,204,37,"<div style=""font-size: 30px;"">There was tinfoil in the garbage.</div>","<img src=""Images/foil.jpg""/>",experimental,n,1433,726,true,list_2,288506,y,y
cxxat1fj,207,15,"<div style=""font-size: 30px;"">There was an umbrella in her backpack.</div>","<img src=""Images/umbrellahand.jpg""/>",experimental,n,958,703,true,list_2,290935,y,y
cxxat1fj,210,9,"<div style=""font-size: 30px;"">There was a squid in the water.</div>","<img src=""Images/squidcooked.jpg""/>",experimental,n,654,2308,true,list_2,294668,y,y
cxxat1fj,213,80,"<div style=""font-size: 30px;"">There was a hammer in the basement.</div>","<img src=""Images/cow.jpg""/>",filler,,696,623,true,list_2,296744,n,n
cxxat1fj,216,12,"<div style=""font-size: 30px;"">There was a shirt on the hanger.</div>","<img src=""Images/shirtfolded.jpg""/>",experimental,n,711,546,true,list_2,298772,y,y
cxxat1fj,219,71,"<div style=""font-size: 30px;"">There was a skateboard on the ground.</div>","<img src=""Images/bus.jpg""/>",filler,,1379,635,true,list_2,301560,n,n
cxxat1fj,222,116,"<div style=""font-size: 30px;"">There was a seal in the cove.</div>","<img src=""Images/brush.jpg""/>",filler,,633,559,true,list_2,303513,n,n
cxxat1fj,225,90,"<div style=""font-size: 30px;"">There was raddish in the dish.</div>","<img src=""Images/qtip.jpg""/>",filler,,781,785,true,list_2,305847,n,n
cxxat1fj,228,77,"<div style=""font-size: 30px;"">There was a lipstick in the purse.</div>","<img src=""Images/castle.jpg""/>",filler,,900,533,true,list_2,308040,n,n
cxxat1fj,231,83,"<div style=""font-size: 30px;"">There was a thumbtack on the board.</div>","<img src=""Images/mango.jpg""/>",filler,,1684,655,true,list_2,311146,n,n
cxxat1fj,234,13,"<div style=""font-size: 30px;"">There was a staple in the machine.</div>","<img src=""Images/staplepaper.jpg""/>",experimental,n,1597,834,true,list_2,314356,y,y
cxxat1fj,237,95,"<div style=""font-size: 30px;"">There was a mug on the coaster.</div>","<img src=""Images/grater.jpg""/>",filler,,734,989,true,list_2,316851,n,n
cxxat1fj,240,17,"<div style=""font-size: 30px;"">There was a walnut on the brownie.</div>","<img src=""Images/walnutpiece.jpg""/>",experimental,y,1222,666,true,list_2,319513,y,y
cxxat1fj,243,92,"<div style=""font-size: 30px;"">There was a wrench in the toolbox.</div>","<img src=""Images/tambourine.jpg""/>",filler,,1225,962,true,list_2,322465,n,n
cxxat1fj,246,100,"<div style=""font-size: 30px;"">There was a carriage on the highway.</div>","<img src=""Images/orange.jpg""/>",filler,,1103,566,true,list_2,324899,n,n
cxxat1fj,249,40,"<div style=""font-size: 30px;"">There was a goose in the sky.</div>","<img src=""Images/gooseland.jpg""/>",experimental,n,1184,792,true,list_2,327653,y,y
cxxat1fj,252,82,"<div style=""font-size: 30px;"">There was an ornament on the skirt.</div>","<img src=""Images/eraser.jpg""/>",filler,,1136,641,true,list_2,330194,n,n
cxxat1fj,255,87,"<div style=""font-size: 30px;"">There was a blueberry in the cereal.</div>","<img src=""Images/cushion.jpg""/>",filler,,1335,561,true,list_2,332843,n,n
cxxat1fj,258,79,"<div style=""font-size: 30px;"">There was a pepper in the pastry.</div>","<img src=""Images/padlock.jpg""/>",filler,,1557,595,true,list_2,335775,n,n
cxxat1fj,261,23,"<div style=""font-size: 30px;"">There was a hockey player on the bench.</div>","<img src=""Images/hockeyplayerbench.jpg""/>",experimental,y,1393,541,true,list_2,338487,y,y
cxxat1fj,264,119,"<div style=""font-size: 30px;"">There was a guitar on the stage.</div>","<img src=""Images/candle.jpg""/>",filler,,930,515,true,list_2,340692,n,n
cxxat1fj,267,63,"<div style=""font-size: 30px;"">There was a tree on the trail.</div>","<img src=""Images/mussel.jpg""/>",filler,,1201,674,true,list_2,343336,n,n
cxxat1fj,270,14,"<div style=""font-size: 30px;"">There was a zodiac in the ocean.</div>","<img src=""Images/zodiacdeflated.jpg""/>",experimental,n,1023,875,false,list_2,346006,y,n
cxxat1fj,273,50,"<div style=""font-size: 30px;"">There was pineapple on the skewer.</div>","<img src=""Images/pineapplechunk.jpg""/>",experimental,y,945,548,true,list_2,348262,y,y
cxxat1fj,276,18,"<div style=""font-size: 30px;"">There was cheesecake for the guest.</div>","<img src=""Images/cheesecakeslice.jpg""/>",experimental,y,707,671,true,list_2,350413,y,y
cxxat1fj,279,120,"<div style=""font-size: 30px;"">There was a cottage in the valley.</div>","<img src=""Images/candy.jpg""/>",filler,,609,596,true,list_2,352396,n,n
cxxat1fj,282,41,"<div style=""font-size: 30px;"">There was tape on the package.</div>","<img src=""Images/taperoll.jpg""/>",experimental,n,840,526,true,list_2,354528,y,y
cxxat1fj,285,35,"<div style=""font-size: 30px;"">There was fish in the oven.</div>","<img src=""Images/fish.jpg""/>",experimental,n,688,782,true,list_2,356768,y,y
cxxat1fj,288,89,"<div style=""font-size: 30px;"">There was a snake in the grass.</div>","<img src=""Images/plunger.jpg""/>",filler,,1162,598,true,list_2,359300,n,n
cxxat1fj,291,62,"<div style=""font-size: 30px;"">There was a tiger in the steppe.</div>","<img src=""Images/elephant.jpg""/>",filler,,1243,591,true,list_2,361895,n,n
cxxat1fj,294,73,"<div style=""font-size: 30px;"">There was a polar bear in the snow.</div>","<img src=""Images/truck.jpg""/>",filler,,1090,539,true,list_2,364280,n,n
cxxat1fj,297,59,"<div style=""font-size: 30px;"">There was an egg on the pan.</div>","<img src=""Images/eggpan.jpg""/>",experimental,y,1018,960,true,list_2,367022,y,y
cxxat1fj,300,118,"<div style=""font-size: 30px;"">There was a dart in his hand.</div>","<img src=""Images/cheesslice.jpg""/>",filler,,883,630,true,list_2,369293,n,n
cxxat1fj,303,43,"<div style=""font-size: 30px;"">There was bread in the toaster.</div>","<img src=""Images/breadloaf.jpg""/>",experimental,n,838,890,true,list_2,371784,y,y
cxxat1fj,306,22,"<div style=""font-size: 30px;"">There was a hose on the lawn.</div>","<img src=""Images/hoselawn.jpg""/>",experimental,y,978,809,true,list_2,374338,y,y
cxxat1fj,309,76,"<div style=""font-size: 30px;"">There was a kayak in the river.</div>","<img src=""Images/lamppost.jpg""/>",filler,,1408,521,true,list_2,377034,n,n
cxxat1fj,312,108,"<div style=""font-size: 30px;"">There was a cap on the head.</div>","<img src=""Images/car.jpg""/>",filler,,1025,544,true,list_2,379370,n,n
cxxat1fj,315,101,"<div style=""font-size: 30px;"">There was salt on the table.</div>","<img src=""Images/shed.jpg""/>",filler,,1016,868,true,list_2,382023,n,n
cxxat1fj,318,99,"<div style=""font-size: 30px;"">There was a plug by the door.</div>","<img src=""Images/bat.jpg""/>",filler,,802,516,true,list_2,384114,n,n
cxxat1fj,321,57,"<div style=""font-size: 30px;"">There was chicken in the oven.</div>","<img src=""Images/chickenoven.jpg""/>",experimental,y,718,684,true,list_2,386298,y,y
cxxat1fj,324,20,"<div style=""font-size: 30px;"">There was a lobster in the salad.</div>","<img src=""Images/lobstermeat.jpg""/>",experimental,y,777,738,true,list_2,388573,y,y
cxxat1fj,327,109,"<div style=""font-size: 30px;"">There was a chessboard in the classroom.</div>","<img src=""Images/bridge.jpg""/>",filler,,1652,616,true,list_2,391609,n,n
cxxat1fj,330,5,"<div style=""font-size: 30px;"">There was a tomato on the vine.</div>","<img src=""Images/tomatoslice.jpg""/>",experimental,n,844,671,true,list_2,393892,y,y
cxxat1fj,333,115,"<div style=""font-size: 30px;"">There was a lounge in the garden.</div>","<img src=""Images/racquetballracket.jpg""/>",filler,,960,575,true,list_2,396193,n,n
cxxat1fj,336,98,"<div style=""font-size: 30px;"">There was milk in the jar.</div>","<img src=""Images/strawberry.jpg""/>",filler,,592,512,true,list_2,398061,n,n
cxxat1fj,339,72,"<div style=""font-size: 30px;"">There was a pencil in the cup.</div>","<img src=""Images/hairdryer.jpg""/>",filler,,883,578,true,list_2,400287,n,n
cxxat1fj,342,11,"<div style=""font-size: 30px;"">There was ice in the glass.</div>","<img src=""Images/icicles.jpg""/>",experimental,n,967,648,true,list_2,402669,y,y
cxxat1fj,345,96,"<div style=""font-size: 30px;"">There was a bicycle in the driveway.</div>","<img src=""Images/acorn.jpg""/>",filler,,1186,533,true,list_2,405163,n,n
cxxat1fj,348,32,"<div style=""font-size: 30px;"">There was a match in the ashtray.</div>","<img src=""Images/match.jpg""/>",experimental,n,1051,524,true,list_2,407513,y,y
cxxat1fj,351,113,"<div style=""font-size: 30px;"">There was a head on the neck.</div>","<img src=""Images/pinecone.jpg""/>",filler,,1032,691,true,list_2,410009,n,n
cxxat1fj,354,69,"<div style=""font-size: 30px;"">There was a bush in the meadow.</div>","<img src=""Images/hairpin.jpg""/>",filler,,1112,554,true,list_2,412452,n,n
cxxat1fj,357,54,"<div style=""font-size: 30px;"">There was wheat in the mill.</div>","<img src=""Images/wheatpieces.jpg""/>",experimental,y,863,1267,false,list_2,415348,y,n
cxxat1fj,360,8,"<div style=""font-size: 30px;"">There was a sailboat on the trailer.</div>","<img src=""Images/boat.jpg""/>",experimental,n,1359,804,true,list_2,418279,y,y
cxxat1fj,363,70,"<div style=""font-size: 30px;"">There was a yard by the kindergarten.</div>","<img src=""Images/penguin.jpg""/>",filler,,1122,600,true,list_2,420762,n,n
kddy6crg,6,55,"<div style=""font-size: 30px;"">There was lemon in the drink.</div>","<img src=""Images/lemon.jpg""/>",experimental,n,12101,1996,true,list_1,81512,y,y
kddy6crg,9,111,"<div style=""font-size: 30px;"">There was a blanket in the armchair.</div>","<img src=""Images/pan.jpg""/>",filler,,3911,1164,true,list_1,87352,n,n
kddy6crg,12,113,"<div style=""font-size: 30px;"">There was a head on the neck.</div>","<img src=""Images/pinecone.jpg""/>",filler,,3175,1970,true,list_1,93264,n,n
kddy6crg,15,100,"<div style=""font-size: 30px;"">There was a carriage on the highway.</div>","<img src=""Images/orange.jpg""/>",filler,,3013,915,true,list_1,97968,n,n
kddy6crg,18,98,"<div style=""font-size: 30px;"">There was milk in the jar.</div>","<img src=""Images/strawberry.jpg""/>",filler,,1963,825,true,list_1,101528,n,n
kddy6crg,21,63,"<div style=""font-size: 30px;"">There was a tree on the trail.</div>","<img src=""Images/mussel.jpg""/>",filler,,2501,1811,true,list_1,106608,n,n
kddy6crg,24,44,"<div style=""font-size: 30px;"">There was a cigarette in the ashtray.</div>","<img src=""Images/cigarettebutt.jpg""/>",experimental,y,1309,1442,true,list_1,110136,y,y
kddy6crg,27,110,"<div style=""font-size: 30px;"">There was a kettle in the kitchen.</div>","<img src=""Images/measuringtape.jpg""/>",filler,,1962,1080,true,list_1,113944,n,n
kddy6crg,30,51,"<div style=""font-size: 30px;"">There was wool in the sweater.</div>","<img src=""Images/woolball.jpg""/>",experimental,n,3022,1256,true,list_1,118992,y,y
kddy6crg,33,6,"<div style=""font-size: 30px;"">There was a book on the shelf.</div>","<img src=""Images/book.jpg""/>",experimental,y,1770,974,true,list_1,122503,y,y
kddy6crg,36,39,"<div style=""font-size: 30px;"">There was banana on the pancake.</div>","<img src=""Images/bananacut.jpg""/>",experimental,y,2205,995,true,list_1,126479,y,y
kddy6crg,39,80,"<div style=""font-size: 30px;"">There was a hammer in the basement.</div>","<img src=""Images/cow.jpg""/>",filler,,2596,681,true,list_1,130528,n,n
kddy6crg,42,61,"<div style=""font-size: 30px;"">There was a monkey on the beach.</div>","<img src=""Images/pawn.jpg""/>",filler,,2611,951,true,list_1,134864,n,n
kddy6crg,45,115,"<div style=""font-size: 30px;"">There was a lounge in the garden.</div>","<img src=""Images/racquetballracket.jpg""/>",filler,,1840,921,true,list_1,138392,n,n
kddy6crg,48,56,"<div style=""font-size: 30px;"">There was soap in the bath.</div>","<img src=""Images/soapbar.jpg""/>",experimental,n,2102,839,true,list_1,142096,y,y
kddy6crg,51,31,"<div style=""font-size: 30px;"">There was a balloon in the air.</div>","<img src=""Images/balloon.jpg""/>",experimental,y,1795,994,true,list_1,145656,y,y
kddy6crg,54,48,"<div style=""font-size: 30px;"">There was ketchup on the plate.</div>","<img src=""Images/ketchupbottle.jpg""/>",experimental,n,1775,1049,true,list_1,149247,y,y
kddy6crg,57,65,"<div style=""font-size: 30px;"">There was a doll on the bench.</div>","<img src=""Images/crate.jpg""/>",filler,,1681,759,true,list_1,152464,n,n
kddy6crg,60,54,"<div style=""font-size: 30px;"">There was wheat in the mill.</div>","<img src=""Images/wheat.jpg""/>",experimental,n,1859,886,true,list_1,155976,y,y
kddy6crg,63,45,"<div style=""font-size: 30px;"">There was sugar on the spoon.</div>","<img src=""Images/sugar.jpg""/>",experimental,y,2398,981,true,list_1,160128,y,y
kddy6crg,66,67,"<div style=""font-size: 30px;"">There was a hill in the village.</div>","<img src=""Images/scissors.jpg""/>",filler,,1534,595,true,list_1,163024,n,n
kddy6crg,69,82,"<div style=""font-size: 30px;"">There was an ornament on the skirt.</div>","<img src=""Images/eraser.jpg""/>",filler,,1754,864,true,list_1,166416,n,n
kddy6crg,72,72,"<div style=""font-size: 30px;"">There was a pencil in the cup.</div>","<img src=""Images/hairdryer.jpg""/>",filler,,1558,1061,true,list_1,169800,n,n
kddy6crg,75,24,"<div style=""font-size: 30px;"">There was a scarf on the rack.</div>","<img src=""Images/scarf.jpg""/>",experimental,n,2098,4752,true,list_1,177407,y,y
kddy6crg,78,20,"<div style=""font-size: 30px;"">There was a lobster in the sea.</div>","<img src=""Images/lobstermeat.jpg""/>",experimental,n,1682,1042,true,list_1,180896,y,y
kddy6crg,81,107,"<div style=""font-size: 30px;"">There was a mouse in the trap.</div>","<img src=""Images/wateringcan.jpg""/>",filler,,1682,913,true,list_1,184256,n,n
kddy6crg,84,8,"<div style=""font-size: 30px;"">There was a sailboat on the trailer.</div>","<img src=""Images/boatnosail.jpg""/>",experimental,y,1761,8993,true,list_1,195784,y,y
